,Unnamed: 0,Datetime,Tweet Id,Text,Username,tokens,Party,tweet_web_r,sentiment_score,retweet,sentiment
39,39,2022-03-26 06:44:41+00:00,1.51e+18,"Pariksha Pe Charcha is interactive, light hearted and gives us all the opportunity to talk about different aspects of exams, studies, life and more…",narendramodi,"['Pariksha', 'Pe', 'Charcha', 'is', 'interactive,', 'light', 'hearted', 'and', 'gives', 'us', 'all', 'the', 'opportunity', 'to', 'talk', 'about', 'different', 'aspects', 'of', 'exams,', 'studies,', 'life', 'and', 'more…']",BJP,"Pariksha Pe Charcha is interactive, light hearted and gives us all the opportunity to talk about different aspects of exams, studies, life and more…",0.4215,False,1
40,40,2022-03-26 05:47:37+00:00,1.51e+18,"Let’s talk stress free exams yet again! Calling upon the dynamic #ExamWarriors, their parents and teachers to join this year’s Pariksha Pe Charcha on the 1st of April.",narendramodi,"['Let’s', 'talk', 'stress', 'free', 'exams', 'yet', 'again!', 'Calling', 'upon', 'the', 'dynamic', '#ExamWarriors,', 'their', 'parents', 'and', 'teachers', 'to', 'join', 'this', 'year’s', 'Pariksha', 'Pe', 'Charcha', 'on', 'the', '1st', 'of', 'April.']",BJP,"Let’s talk stress free exams yet again! Calling upon the dynamic #ExamWarriors, their parents and teachers to join this year’s Pariksha Pe Charcha on the 1st of April.",0.68,False,1
41,41,2022-03-26 02:56:43+00:00,1.51e+18,Traditional medicines and wellness practices from India are very popular globally. This @WHO Centre will go a long way in enhancing wellness in our society.,narendramodi,"['Traditional', 'medicines', 'and', 'wellness', 'practices', 'from', 'India', 'are', 'very', 'popular', 'globally.', 'This', '@WHO', 'Centre', 'will', 'go', 'a', 'long', 'way', 'in', 'enhancing', 'wellness', 'in', 'our', 'society.']",BJP,Traditional medicines and wellness practices from India are very popular globally. This @WHO Centre will go a long way in enhancing wellness in our society.,0.8357,False,1
42,42,2022-03-26 02:54:25+00:00,1.51e+18,India is honoured to be home to a state-of-the-art @WHO Global Centre for Traditional Medicine. This Centre will contribute towards making a healthier planet and leveraging our rich traditional practices for global good.,narendramodi,"['India', 'is', 'honoured', 'to', 'be', 'home', 'to', 'a', 'state-of-the-art', '@WHO', 'Global', 'Centre', 'for', 'Traditional', 'Medicine.', 'This', 'Centre', 'will', 'contribute', 'towards', 'making', 'a', 'healthier', 'planet', 'and', 'leveraging', 'our', 'rich', 'traditional', 'practices', 'for', 'global', 'good.']",BJP,India is honoured to be home to a state-of-the-art @WHO Global Centre for Traditional Medicine. This Centre will contribute towards making a healthier planet and leveraging our rich traditional practices for global good.,0.8658,False,1
43,43,2022-03-26 02:53:27+00:00,1.51e+18,Yoga is uniting the world in pursuit of good health and wellness. A great effort by @IndEmbDoha of bringing together people from several nations for practising Yoga.,narendramodi,"['Yoga', 'is', 'uniting', 'the', 'world', 'in', 'pursuit', 'of', 'good', 'health', 'and', 'wellness.', 'A', 'great', 'effort', 'by', '@IndEmbDoha', 'of', 'bringing', 'together', 'people', 'from', 'several', 'nations', 'for', 'practising', 'Yoga.']",BJP,Yoga is uniting the world in pursuit of good health and wellness. A great effort by @IndEmbDoha of bringing together people from several nations for practising Yoga.,0.872,False,1
44,44,2022-03-25 12:26:46+00:00,1.51e+18,"Hearty congratulations to @myogiadityanath ji and his cabinet on taking oath as the Chief Minister of Uttar Pradesh. The development journey of the state has marked several important milestones in the last 5 years. I am sure that under your leadership, the state will write another new chapter of progress by fulfilling the aspirations of the people.",narendramodi,"['Hearty', 'congratulations', 'to', '@myogiadityanath', 'ji', 'and', 'his', 'cabinet', 'on', 'taking', 'oath', 'as', 'the', 'Chief', 'Minister', 'of', 'Uttar', 'Pradesh.', 'The', 'development', 'journey', 'of', 'the', 'state', 'has', 'marked', 'several', 'important', 'milestones', 'in', 'the', 'last', '5', 'years.', 'I', 'am', 'sure', 'that', 'under', 'your', 'leadership,', 'the', 'state', 'will', 'write', 'another', 'new', 'chapter', 'of', 'progress', 'by', 'fulfilling', 'the', 'aspirations', 'of', 'the', 'people.']",BJP,"Hearty congratulations to @myogiadityanath ji and his cabinet on taking oath as the Chief Minister of Uttar Pradesh. The development journey of the state has marked several important milestones in the last 5 years. I am sure that under your leadership, the state will write another new chapter of progress by fulfilling the aspirations of the people.",0.8689,False,1
45,45,2022-03-25 06:28:27+00:00,1.51e+18,"Here is a concise booklet that showcases the interesting aspects of last month’s #MannKiBaat episode including interviews with some of those who were featured. 

Looking forward to your joining this month’s programme at 11 AM on the 27th.",narendramodi,"['Here', 'is', 'a', 'concise', 'booklet', 'that', 'showcases', 'the', 'interesting', 'aspects', 'of', 'last', 'month’s', '#MannKiBaat', 'episode', 'including', 'interviews', 'with', 'some', 'of', 'those', 'who', 'were', 'featured.', '\n\nLooking', 'forward', 'to', 'your', 'joining', 'this', 'month’s', 'programme', 'at', '11', 'AM', 'on', 'the', '27th.']",BJP,"Here is a concise booklet that showcases the interesting aspects of last month’s #MannKiBaat episode including interviews with some of those who were featured. 

Looking forward to your joining this month’s programme at 11 AM on the 27th.",0.4019,False,1
46,46,2022-03-24 17:21:21+00:00,1.51e+18,"Had a productive meeting with members of the Sikh community. We had extensive discussions on various subjects.  
https://t.co/3uXeVRUugS",narendramodi,"['Had', 'a', 'productive', 'meeting', 'with', 'members', 'of', 'the', 'Sikh', 'community.', 'We', 'had', 'extensive', 'discussions', 'on', 'various', 'subjects.', '', '\nhttps://t.co/3uXeVRUugS']",BJP,"Had a productive meeting with members of the Sikh community. We had extensive discussions on various subjects.  
",0.0,False,1
47,47,2022-03-24 08:05:13+00:00,1.51e+18,"I urge you all to see the painting of @aayush_kundal. Aayush has also created a YouTube channel for his painting, which contains different colors of his life. their channel link
https://t.co/8NSZ90UUCT",narendramodi,"['I', 'urge', 'you', 'all', 'to', 'see', 'the', 'painting', 'of', '@aayush_kundal.', 'Aayush', 'has', 'also', 'created', 'a', 'YouTube', 'channel', 'for', 'his', 'painting,', 'which', 'contains', 'different', 'colors', 'of', 'his', 'life.', 'their', 'channel', 'link\nhttps://t.co/8NSZ90UUCT']",BJP,"I urge you all to see the painting of @aayush_kundal. Aayush has also created a YouTube channel for his painting, which contains different colors of his life. their channel link
",0.25,False,1
48,48,2022-03-24 08:04:51+00:00,1.51e+18,"Meeting @aayush_kundal today turned out to be an unforgettable moment for me. The way Aayush mastered the painting and shaped his emotions with his toes is going to inspire everyone. To keep getting inspired, I am following him on Twitter.",narendramodi,"['Meeting', '@aayush_kundal', 'today', 'turned', 'out', 'to', 'be', 'an', 'unforgettable', 'moment', 'for', 'me.', 'The', 'way', 'Aayush', 'mastered', 'the', 'painting', 'and', 'shaped', 'his', 'emotions', 'with', 'his', 'toes', 'is', 'going', 'to', 'inspire', 'everyone.', 'To', 'keep', 'getting', 'inspired,', 'I', 'am', 'following', 'him', 'on', 'Twitter.']",BJP,"Meeting @aayush_kundal today turned out to be an unforgettable moment for me. The way Aayush mastered the painting and shaped his emotions with his toes is going to inspire everyone. To keep getting inspired, I am following him on Twitter.",0.7845,False,1
49,49,2022-03-24 03:41:32+00:00,1.51e+18,"Happy to know that @GeM_India has achieved order value of Rs 1 Lakh Crore in a single year! This is a significant increase from previous years. The GeM platform is especially empowering MSMEs, with 57% of order value coming from MSME sector.",narendramodi,"['Happy', 'to', 'know', 'that', '@GeM_India', 'has', 'achieved', 'order', 'value', 'of', 'Rs', '1', 'Lakh', 'Crore', 'in', 'a', 'single', 'year!', 'This', 'is', 'a', 'significant', 'increase', 'from', 'previous', 'years.', 'The', 'GeM', 'platform', 'is', 'especially', 'empowering', 'MSMEs,', 'with', '57%', 'of', 'order', 'value', 'coming', 'from', 'MSME', 'sector.']",BJP,"Happy to know that @GeM_India has achieved order value of Rs 1 Lakh Crore in a single year! This is a significant increase from previous years. The GeM platform is especially empowering MSMEs, with 57% of order value coming from MSME sector.",0.8977,False,1
50,50,2022-03-24 02:15:58+00:00,1.51e+18,Anguished by the passing away of former CJI Shri RC Lahoti Ji. He will be remembered for his contributions to the judiciary and emphasis on ensuring speedy justice to the underprivileged. Condolences to his family and well-wishers. Om Shanti.,narendramodi,"['Anguished', 'by', 'the', 'passing', 'away', 'of', 'former', 'CJI', 'Shri', 'RC', 'Lahoti', 'Ji.', 'He', 'will', 'be', 'remembered', 'for', 'his', 'contributions', 'to', 'the', 'judiciary', 'and', 'emphasis', 'on', 'ensuring', 'speedy', 'justice', 'to', 'the', 'underprivileged.', 'Condolences', 'to', 'his', 'family', 'and', 'well-wishers.', 'Om', 'Shanti.']",BJP,Anguished by the passing away of former CJI Shri RC Lahoti Ji. He will be remembered for his contributions to the judiciary and emphasis on ensuring speedy justice to the underprivileged. Condolences to his family and well-wishers. Om Shanti.,0.4019,False,1
51,51,2022-03-23 16:50:52+00:00,1.51e+18,The Biplobi Bharat Gallery is a fitting tribute to our freedom fighters. Do visit this gallery if possible!,narendramodi,"['The', 'Biplobi', 'Bharat', 'Gallery', 'is', 'a', 'fitting', 'tribute', 'to', 'our', 'freedom', 'fighters.', 'Do', 'visit', 'this', 'gallery', 'if', 'possible!']",BJP,The Biplobi Bharat Gallery is a fitting tribute to our freedom fighters. Do visit this gallery if possible!,0.6476,False,1
52,52,2022-03-23 16:50:14+00:00,1.51e+18,India’s freedom struggle is an excellent manifestation of ‘Ek Bharat Shreshtha Bharat.’,narendramodi,"['India’s', 'freedom', 'struggle', 'is', 'an', 'excellent', 'manifestation', 'of', '‘Ek', 'Bharat', 'Shreshtha', 'Bharat.’']",BJP,India’s freedom struggle is an excellent manifestation of ‘Ek Bharat Shreshtha Bharat.’,0.765,False,1
53,53,2022-03-23 16:49:20+00:00,1.51e+18,Moving towards a developed and prosperous India.,narendramodi,"['Moving', 'towards', 'a', 'developed', 'and', 'prosperous', 'India.']",BJP,Moving towards a developed and prosperous India.,0.4767,False,1
54,54,2022-03-23 16:48:35+00:00,1.51e+18,I also got to see the future of New India in three colors of the Tricolor while inaugurating the Biplobi Bharat Gallery…,narendramodi,"['I', 'also', 'got', 'to', 'see', 'the', 'future', 'of', 'New', 'India', 'in', 'three', 'colors', 'of', 'the', 'Tricolor', 'while', 'inaugurating', 'the', 'Biplobi', 'Bharat', 'Gallery…']",BJP,I also got to see the future of New India in three colors of the Tricolor while inaugurating the Biplobi Bharat Gallery…,0.0,False,1
55,55,2022-03-23 16:48:20+00:00,1.51e+18,"The legacy of the past gives direction to our present, inspires us to build a better future.

You will also remember the time when there were reports of theft of idols of ancient temples. But those heritage are now being brought back.",narendramodi,"['The', 'legacy', 'of', 'the', 'past', 'gives', 'direction', 'to', 'our', 'present,', 'inspires', 'us', 'to', 'build', 'a', 'better', 'future.\n\nYou', 'will', 'also', 'remember', 'the', 'time', 'when', 'there', 'were', 'reports', 'of', 'theft', 'of', 'idols', 'of', 'ancient', 'temples.', 'But', 'those', 'heritage', 'are', 'now', 'being', 'brought', 'back.']",BJP,"The legacy of the past gives direction to our present, inspires us to build a better future.

You will also remember the time when there were reports of theft of idols of ancient temples. But those heritage are now being brought back.",0.7003,False,1
56,56,2022-03-23 16:48:02+00:00,1.51e+18,"On Martyrs' Day, the country is paying tribute to the heroes and heroines who contributed for the freedom.

On this occasion, in this historical period of Amrit Mahotsav, today a beautiful pearl is attached to the Heritage of West Bengal in the form of Biplobi Bharat Gallery.",narendramodi,"['On', ""Martyrs'"", 'Day,', 'the', 'country', 'is', 'paying', 'tribute', 'to', 'the', 'heroes', 'and', 'heroines', 'who', 'contributed', 'for', 'the', 'freedom.\n\nOn', 'this', 'occasion,', 'in', 'this', 'historical', 'period', 'of', 'Amrit', 'Mahotsav,', 'today', 'a', 'beautiful', 'pearl', 'is', 'attached', 'to', 'the', 'Heritage', 'of', 'West', 'Bengal', 'in', 'the', 'form', 'of', 'Biplobi', 'Bharat', 'Gallery.']",BJP,"On Martyrs' Day, the country is paying tribute to the heroes and heroines who contributed for the freedom.

On this occasion, in this historical period of Amrit Mahotsav, today a beautiful pearl is attached to the Heritage of West Bengal in the form of Biplobi Bharat Gallery.",0.9349,False,1
57,57,2022-03-23 12:53:56+00:00,1.51e+18,Inaugurating Biplobi Bharat Gallery as a fitting tribute to the greats of the Indian freedom movement.,narendramodi,"['Inaugurating', 'Biplobi', 'Bharat', 'Gallery', 'as', 'a', 'fitting', 'tribute', 'to', 'the', 'greats', 'of', 'the', 'Indian', 'freedom', 'movement.']",BJP,Inaugurating Biplobi Bharat Gallery as a fitting tribute to the greats of the Indian freedom movement.,0.6369,False,1
58,58,2022-03-23 10:09:33+00:00,1.51e+18,"Many congratulations to @pushkardhami ji on taking oath as the Chief Minister of Uttarakhand. In the last 5 years, Devbhoomi has made rapid progress in every field. I am sure that you and all your ministers will give further impetus to it, setting a new paradigm of development according to the aspirations of the people.",narendramodi,"['Many', 'congratulations', 'to', '@pushkardhami', 'ji', 'on', 'taking', 'oath', 'as', 'the', 'Chief', 'Minister', 'of', 'Uttarakhand.', 'In', 'the', 'last', '5', 'years,', 'Devbhoomi', 'has', 'made', 'rapid', 'progress', 'in', 'every', 'field.', 'I', 'am', 'sure', 'that', 'you', 'and', 'all', 'your', 'ministers', 'will', 'give', 'further', 'impetus', 'to', 'it,', 'setting', 'a', 'new', 'paradigm', 'of', 'development', 'according', 'to', 'the', 'aspirations', 'of', 'the', 'people.']",BJP,"Many congratulations to @pushkardhami ji on taking oath as the Chief Minister of Uttarakhand. In the last 5 years, Devbhoomi has made rapid progress in every field. I am sure that you and all your ministers will give further impetus to it, setting a new paradigm of development according to the aspirations of the people.",0.8402,False,1
59,59,2022-03-23 03:33:37+00:00,1.51e+18,"India set an ambitious target of $400 Billion of goods exports &amp; achieves this target for the first time ever. I congratulate our farmers, weavers, MSMEs, manufacturers, exporters for this success. 

This is a key milestone in our Aatmanirbhar Bharat journey. #LocalGoesGlobal",narendramodi,"['India', 'set', 'an', 'ambitious', 'target', 'of', '$400', 'Billion', 'of', 'goods', 'exports', '&amp;', 'achieves', 'this', 'target', 'for', 'the', 'first', 'time', 'ever.', 'I', 'congratulate', 'our', 'farmers,', 'weavers,', 'MSMEs,', 'manufacturers,', 'exporters', 'for', 'this', 'success.', '\n\nThis', 'is', 'a', 'key', 'milestone', 'in', 'our', 'Aatmanirbhar', 'Bharat', 'journey.', '#LocalGoesGlobal']",BJP,"India set an ambitious target of $400 Billion of goods exports &amp; achieves this target for the first time ever. I congratulate our farmers, weavers, MSMEs, manufacturers, exporters for this success. 

This is a key milestone in our Aatmanirbhar Bharat journey. #LocalGoesGlobal",0.8928,False,1
60,60,2022-03-23 02:41:48+00:00,1.51e+18,"Birthday greetings to Union Minister Smt. @smritiirani Ji, who is assiduously spearheading the Government’s efforts to further women empowerment. May she be blessed with a long and healthy life.",narendramodi,"['Birthday', 'greetings', 'to', 'Union', 'Minister', 'Smt.', '@smritiirani', 'Ji,', 'who', 'is', 'assiduously', 'spearheading', 'the', 'Government’s', 'efforts', 'to', 'further', 'women', 'empowerment.', 'May', 'she', 'be', 'blessed', 'with', 'a', 'long', 'and', 'healthy', 'life.']",BJP,"Birthday greetings to Union Minister Smt. @smritiirani Ji, who is assiduously spearheading the Government’s efforts to further women empowerment. May she be blessed with a long and healthy life.",0.8555,False,1
61,61,2022-03-23 02:38:36+00:00,1.51e+18,Some interesting nuggets from the pages of history…a letter from Dr. Lohia to Lord Linlithgow and correspondence between Dr. Lohia’s father and him.,narendramodi,"['Some', 'interesting', 'nuggets', 'from', 'the', 'pages', 'of', 'history…a', 'letter', 'from', 'Dr.', 'Lohia', 'to', 'Lord', 'Linlithgow', 'and', 'correspondence', 'between', 'Dr.', 'Lohia’s', 'father', 'and', 'him.']",BJP,Some interesting nuggets from the pages of history…a letter from Dr. Lohia to Lord Linlithgow and correspondence between Dr. Lohia’s father and him.,0.4019,False,1
62,62,2022-03-23 02:34:35+00:00,1.51e+18,Remembering Dr. Ram Manohar Lohia on his birth anniversary. He was at the forefront of many historical events and played a key role in our freedom struggle. He is widely respected for his principled politics and intellectual prowess.,narendramodi,"['Remembering', 'Dr.', 'Ram', 'Manohar', 'Lohia', 'on', 'his', 'birth', 'anniversary.', 'He', 'was', 'at', 'the', 'forefront', 'of', 'many', 'historical', 'events', 'and', 'played', 'a', 'key', 'role', 'in', 'our', 'freedom', 'struggle.', 'He', 'is', 'widely', 'respected', 'for', 'his', 'principled', 'politics', 'and', 'intellectual', 'prowess.']",BJP,Remembering Dr. Ram Manohar Lohia on his birth anniversary. He was at the forefront of many historical events and played a key role in our freedom struggle. He is widely respected for his principled politics and intellectual prowess.,0.8934,False,1
63,63,2022-03-23 02:32:34+00:00,1.51e+18,"Tributes to the immortal sons of Mother India, Veer Bhagat Singh, Sukhdev and Rajguru on Martyrs' Day. His passion to die for the motherland will always inspire the countrymen. Long live India!",narendramodi,"['Tributes', 'to', 'the', 'immortal', 'sons', 'of', 'Mother', 'India,', 'Veer', 'Bhagat', 'Singh,', 'Sukhdev', 'and', 'Rajguru', 'on', ""Martyrs'"", 'Day.', 'His', 'passion', 'to', 'die', 'for', 'the', 'motherland', 'will', 'always', 'inspire', 'the', 'countrymen.', 'Long', 'live', 'India!']",BJP,"Tributes to the immortal sons of Mother India, Veer Bhagat Singh, Sukhdev and Rajguru on Martyrs' Day. His passion to die for the motherland will always inspire the countrymen. Long live India!",0.6239,False,1
64,64,2022-03-22 15:10:16+00:00,1.51e+18,"23rd March is a special day for us all as we observe Shaheed Diwas. At 6 PM tomorrow, will inaugurate the Biplobi Bharat Gallery at Victoria Memorial Hall, Kolkata via VC. It will showcase the contributions of those who devoted their lives for our freedom. https://t.co/q7LX72WuCi",narendramodi,"['23rd', 'March', 'is', 'a', 'special', 'day', 'for', 'us', 'all', 'as', 'we', 'observe', 'Shaheed', 'Diwas.', 'At', '6', 'PM', 'tomorrow,', 'will', 'inaugurate', 'the', 'Biplobi', 'Bharat', 'Gallery', 'at', 'Victoria', 'Memorial', 'Hall,', 'Kolkata', 'via', 'VC.', 'It', 'will', 'showcase', 'the', 'contributions', 'of', 'those', 'who', 'devoted', 'their', 'lives', 'for', 'our', 'freedom.', 'https://t.co/q7LX72WuCi']",BJP,"23rd March is a special day for us all as we observe Shaheed Diwas. At 6 PM tomorrow, will inaugurate the Biplobi Bharat Gallery at Victoria Memorial Hall, Kolkata via VC. It will showcase the contributions of those who devoted their lives for our freedom. ",0.8625,False,1
